iter	Passed	Remaining
3278	5345	4435
3279	5346	4433
3280	5347	4431
3281	5349	4429
3282	5350	4427
3283	5351	4425
3284	5352	4424
3285	5354	4422
3286	5355	4420
3287	5357	4418
3288	5358	4416
3289	5359	4415
3290	5361	4413
3291	5362	4411
3292	5363	4409
3293	5365	4407
3294	5366	4405
3295	5367	4403
3296	5368	4401
3297	5370	4399
3298	5371	4397
3299	5372	4395
3300	5373	4393
3301	5374	4391
3302	5376	4389
3303	5377	4388
3304	5379	4386
3305	5380	4384
3306	5381	4382
3307	5382	4380
3308	5384	4378
3309	5385	4376
3310	5387	4375
3311	5388	4373
3312	5389	4371
3313	5391	4369
3314	5393	4368
3315	5396	4368
3316	5398	4366
3317	5399	4364
3318	5401	4363
3319	5403	4361
3320	5404	4359
3321	5405	4357
3322	5407	4356
3323	5408	4354
3324	5410	4352
3325	5412	4351
3326	5413	4349
3327	5415	4348
3328	5417	4346
3329	5419	4345
3330	5420	4343
3331	5421	4341
3332	5423	4339
3333	5424	4337
3334	5426	4336
3335	5428	4334
3336	5429	4333
3337	5431	4331
3338	5432	4329
3339	5433	4327
3340	5435	4325
3341	5436	4323
3342	5437	4321
3343	5439	4319
3344	5440	4318
3345	5442	4316
3346	5443	4315
3347	5445	4313
3348	5446	4311
3349	5448	4309
3350	5449	4308
3351	5451	4306
3352	5452	4304
3353	5453	4302
3354	5454	4300
3355	5456	4298
3356	5457	4296
3357	5458	4294
3358	5459	4292
3359	5460	4290
3360	5462	4288
3361	5463	4286
3362	5464	4284
3363	5465	4283
3364	5467	4281
3365	5468	4279
3366	5469	4277
3367	5471	4275
3368	5472	4273
3369	5473	4271
3370	5474	4269
3371	5475	4267
3372	5477	4265
3373	5478	4263
3374	5479	4261
3375	5480	4259
3376	5481	4257
3377	5483	4256
3378	5484	4254
3379	5485	4252
3380	5487	4250
3381	5488	4248
3382	5489	4246
3383	5491	4244
3384	5492	4242
3385	5493	4241
3386	5494	4239
3387	5496	4237
3388	5497	4235
3389	5499	4233
3390	5500	4232
3391	5502	4230
3392	5503	4228
3393	5504	4226
3394	5505	4224
3395	5507	4222
3396	5508	4220
3397	5509	4218
3398	5510	4216
3399	5512	4215
3400	5513	4213
3401	5514	4211
3402	5515	4209
3403	5517	4207
3404	5518	4205
3405	5519	4203
3406	5521	4201
3407	5522	4200
3408	5524	4198
3409	5525	4196
3410	5526	4194
3411	5527	4192
3412	5529	4190
3413	5530	4189
3414	5531	4187
3415	5533	4185
3416	5534	4183
3417	5536	4182
3418	5537	4180
3419	5538	4178
3420	5540	4176
3421	5541	4174
3422	5542	4172
3423	5544	4170
3424	5545	4169
3425	5546	4167
3426	5547	4165
3427	5549	4163
3428	5550	4161
3429	5551	4159
3430	5552	4157
3431	5554	4155
3432	5555	4153
3433	5556	4151
3434	5557	4150
3435	5559	4148
3436	5560	4146
3437	5561	4144
3438	5562	4142
3439	5563	4140
3440	5565	4138
3441	5566	4136
3442	5567	4134
3443	5568	4132
3444	5569	4130
3445	5571	4129
3446	5572	4127
3447	5573	4125
3448	5574	4123
3449	5576	4121
3450	5577	4119
3451	5578	4117
3452	5579	4115
3453	5580	4113
3454	5582	4111
3455	5583	4109
3456	5584	4108
3457	5586	4106
3458	5587	4104
3459	5588	4102
3460	5589	4100
3461	5591	4098
3462	5592	4097
3463	5593	4095
3464	5594	4093
3465	5596	4091
3466	5597	4089
3467	5598	4087
3468	5599	4085
3469	5600	4083
3470	5602	4081
3471	5603	4079
3472	5604	4078
3473	5605	4076
3474	5607	4074
3475	5608	4072
3476	5609	4070
3477	5610	4068
3478	5611	4066
3479	5613	4064
3480	5614	4062
3481	5615	4060
3482	5616	4058
3483	5617	4057
3484	5619	4055
3485	5620	4053
3486	5621	4051
3487	5622	4049
3488	5623	4047
3489	5625	4045
3490	5626	4043
3491	5627	4041
3492	5628	4039
3493	5629	4037
3494	5630	4035
3495	5632	4034
3496	5633	4032
3497	5635	4030
3498	5636	4028
3499	5637	4026
3500	5639	4025
3501	5640	4023
3502	5641	4021
3503	5643	4019
3504	5644	4017
3505	5645	4016
3506	5647	4014
3507	5648	4012
3508	5649	4010
3509	5651	4008
3510	5652	4007
3511	5653	4005
3512	5655	4003
3513	5656	4001
3514	5657	3999
3515	5658	3997
3516	5660	3996
3517	5661	3994
3518	5662	3992
3519	5664	3990
3520	5665	3988
3521	5667	3987
3522	5668	3985
3523	5669	3983
3524	5671	3981
3525	5672	3980
3526	5673	3978
3527	5675	3976
3528	5676	3974
3529	5678	3973
3530	5679	3971
3531	5680	3969
3532	5681	3967
3533	5683	3965
3534	5684	3963
3535	5685	3961
3536	5686	3959
3537	5687	3958
3538	5689	3956
3539	5690	3954
3540	5691	3952
3541	5692	3950
3542	5694	3948
3543	5695	3947
3544	5697	3945
3545	5698	3943
3546	5699	3941
3547	5700	3939
3548	5702	3937
3549	5703	3936
3550	5704	3934
3551	5705	3932
3552	5706	3930
3553	5708	3928
3554	5709	3926
3555	5710	3924
3556	5712	3923
3557	5713	3921
3558	5714	3919
3559	5715	3917
3560	5717	3915
3561	5718	3913
3562	5719	3911
3563	5720	3910
3564	5721	3908
3565	5723	3906
3566	5724	3904
3567	5725	3902
3568	5726	3900
3569	5728	3899
3570	5729	3897
3571	5730	3895
3572	5731	3893
3573	5733	3891
3574	5734	3889
3575	5735	3887
3576	5736	3886
3577	5738	3884
3578	5739	3882
3579	5740	3880
3580	5741	3878
3581	5743	3876
3582	5744	3874
3583	5745	3873
3584	5746	3871
3585	5747	3869
3586	5748	3867
3587	5750	3865
3588	5751	3863
3589	5752	3861
3590	5753	3859
3591	5754	3857
3592	5756	3856
3593	5757	3854
3594	5758	3852
3595	5759	3850
3596	5761	3848
3597	5762	3846
3598	5763	3844
3599	5764	3843
3600	5765	3841
3601	5767	3839
3602	5768	3837
3603	5769	3835
3604	5770	3833
3605	5771	3831
3606	5773	3830
3607	5774	3828
3608	5775	3826
3609	5776	3824
3610	5777	3822
3611	5779	3820
3612	5780	3818
3613	5781	3817
3614	5783	3815
3615	5784	3813
3616	5785	3811
3617	5787	3810
3618	5788	3808
3619	5789	3806
3620	5791	3804
3621	5792	3802
3622	5793	3801
3623	5794	3799
3624	5796	3797
3625	5797	3795
3626	5799	3794
3627	5800	3792
3628	5801	3790
3629	5802	3788
3630	5804	3786
3631	5805	3785
3632	5806	3783
3633	5808	3781
3634	5809	3779
3635	5811	3778
3636	5813	3776
3637	5814	3775
3638	5816	3773
3639	5817	3771
3640	5819	3770
3641	5820	3768
3642	5822	3766
3643	5823	3765
3644	5825	3763
3645	5826	3761
3646	5828	3760
3647	5830	3758
3648	5831	3757
3649	5833	3755
3650	5834	3753
3651	5835	3752
3652	5837	3750
3653	5838	3748
3654	5840	3746
3655	5841	3745
3656	5842	3743
3657	5844	3741
3658	5845	3739
3659	5846	3738
3660	5848	3736
3661	5849	3734
3662	5850	3732
3663	5852	3731
3664	5853	3729
3665	5854	3727
3666	5856	3725
3667	5857	3724
3668	5858	3722
3669	5860	3720
3670	5861	3718
3671	5862	3716
3672	5864	3715
3673	5865	3713
3674	5866	3711
3675	5867	3709
3676	5869	3707
3677	5870	3706
3678	5871	3704
3679	5873	3702
3680	5874	3700
3681	5875	3698
3682	5876	3697
3683	5878	3695
3684	5879	3693
3685	5880	3691
3686	5881	3689
3687	5883	3688
3688	5884	3686
3689	5885	3684
3690	5887	3682
3691	5888	3681
3692	5890	3679
3693	5891	3677
3694	5892	3675
3695	5893	3674
3696	5895	3672
3697	5896	3670
3698	5898	3668
3699	5899	3667
3700	5900	3665
3701	5902	3663
3702	5903	3661
3703	5904	3660
3704	5905	3658
3705	5907	3656
3706	5908	3654
3707	5910	3653
3708	5911	3651
3709	5912	3649
3710	5914	3648
3711	5915	3646
3712	5917	3644
3713	5918	3643
3714	5920	3641
3715	5921	3639
3716	5922	3637
3717	5924	3636
3718	5925	3634
3719	5927	3632
3720	5928	3631
3721	5930	3629
3722	5931	3627
3723	5933	3626
3724	5934	3624
3725	5935	3622
3726	5936	3620
3727	5937	3618
3728	5939	3616
3729	5940	3615
3730	5941	3613
3731	5942	3611
3732	5943	3609
3733	5945	3607
3734	5946	3606
3735	5947	3604
3736	5948	3602
3737	5950	3600
3738	5951	3598
3739	5952	3596
3740	5953	3594
3741	5954	3593
3742	5955	3591
3743	5957	3589
3744	5958	3587
3745	5959	3585
3746	5960	3584
3747	5962	3582
3748	5963	3580
3749	5964	3578
3750	5966	3577
3751	5967	3575
3752	5968	3573
3753	5970	3571
3754	5971	3570
3755	5972	3568
3756	5974	3566
3757	5975	3565
3758	5977	3563
3759	5978	3561
3760	5979	3559
3761	5980	3557
3762	5982	3556
3763	5983	3554
3764	5984	3552
3765	5985	3550
3766	5986	3548
3767	5988	3547
3768	5989	3545
3769	5991	3543
3770	5992	3541
3771	5993	3540
3772	5994	3538
3773	5996	3536
3774	5997	3534
3775	5998	3533
3776	5999	3531
3777	6000	3529
3778	6002	3527
3779	6003	3525
3780	6004	3523
3781	6005	3522
3782	6006	3520
3783	6007	3518
3784	6009	3516
3785	6010	3514
3786	6011	3512
3787	6012	3511
3788	6014	3509
3789	6015	3507
3790	6016	3505
3791	6017	3503
3792	6018	3502
3793	6020	3500
3794	6021	3498
3795	6022	3496
3796	6023	3494
3797	6024	3493
3798	6026	3491
3799	6027	3489
3800	6028	3487
3801	6029	3485
3802	6031	3484
3803	6032	3482
3804	6033	3480
3805	6034	3478
3806	6035	3476
3807	6036	3475
3808	6038	3473
3809	6039	3471
3810	6040	3469
3811	6041	3467
3812	6043	3466
3813	6044	3464
3814	6045	3462
3815	6046	3460
3816	6047	3458
3817	6049	3457
3818	6050	3455
3819	6051	3453
3820	6052	3451
3821	6054	3449
3822	6055	3448
3823	6056	3446
3824	6057	3444
3825	6058	3442
3826	6060	3440
3827	6061	3439
3828	6062	3437
3829	6063	3435
3830	6064	3433
3831	6066	3431
3832	6067	3430
3833	6068	3428
3834	6069	3426
3835	6070	3424
3836	6072	3422
3837	6073	3421
3838	6074	3419
3839	6075	3417
3840	6077	3415
3841	6078	3414
3842	6079	3412
3843	6080	3410
3844	6081	3408
3845	6083	3406
3846	6084	3405
3847	6085	3403
3848	6087	3401
3849	6088	3400
3850	6089	3398
3851	6091	3396
3852	6092	3394
3853	6093	3393
3854	6095	3391
3855	6096	3389
3856	6098	3388
3857	6099	3386
3858	6102	3385
3859	6105	3384
3860	6106	3383
3861	6108	3381
3862	6109	3379
3863	6111	3378
3864	6113	3376
3865	6114	3375
3866	6116	3373
3867	6118	3372
3868	6119	3370
3869	6121	3369
3870	6123	3367
3871	6125	3366
3872	6127	3365
3873	6129	3363
3874	6130	3362
3875	6132	3360
3876	6134	3358
3877	6135	3357
3878	6137	3355
3879	6138	3354
3880	6140	3352
3881	6142	3351
3882	6143	3349
3883	6144	3347
3884	6146	3345
3885	6147	3344
3886	6148	3342
3887	6150	3340
3888	6151	3339
3889	6153	3337
3890	6154	3335
3891	6156	3334
3892	6157	3332
3893	6159	3331
3894	6161	3329
3895	6162	3327
3896	6163	3326
3897	6164	3324
3898	6166	3322
3899	6167	3320
3900	6168	3319
3901	6169	3317
3902	6171	3315
3903	6172	3313
3904	6173	3312
3905	6174	3310
3906	6175	3308
3907	6177	3306
3908	6178	3304
3909	6179	3303
3910	6180	3301
3911	6181	3299
3912	6183	3297
3913	6184	3296
3914	6185	3294
3915	6186	3292
3916	6188	3290
3917	6189	3288
3918	6190	3287
3919	6191	3285
3920	6192	3283
3921	6193	3281
3922	6195	3279
3923	6196	3278
3924	6197	3276
3925	6198	3274
3926	6199	3272
3927	6201	3271
3928	6202	3269
3929	6203	3267
3930	6204	3265
3931	6206	3264
3932	6207	3262
3933	6208	3260
3934	6209	3258
3935	6210	3256
3936	6211	3255
3937	6213	3253
3938	6214	3251
3939	6215	3249
3940	6216	3248
3941	6218	3246
3942	6219	3244
3943	6221	3243
3944	6222	3241
3945	6224	3239
3946	6225	3238
3947	6226	3236
3948	6228	3234
3949	6229	3233
3950	6230	3231
3951	6232	3229
3952	6233	3227
3953	6234	3226
3954	6236	3224
3955	6237	3222
3956	6238	3220
3957	6239	3219
3958	6240	3217
3959	6242	3215
3960	6243	3213
3961	6244	3212
3962	6245	3210
3963	6246	3208
3964	6248	3206
3965	6249	3205
3966	6251	3203
3967	6252	3201
3968	6253	3200
3969	6255	3198
3970	6256	3196
3971	6257	3195
3972	6259	3193
3973	6260	3191
3974	6261	3190
3975	6263	3188
3976	6264	3186
3977	6265	3184
3978	6266	3183
3979	6268	3181
3980	6269	3179
3981	6270	3177
3982	6271	3176
3983	6272	3174
3984	6274	3172
3985	6275	3170
3986	6276	3169
3987	6278	3167
3988	6279	3165
3989	6280	3163
3990	6281	3162
3991	6282	3160
3992	6284	3158
3993	6285	3156
3994	6286	3155
3995	6287	3153
3996	6288	3151
3997	6290	3149
3998	6291	3148
3999	6292	3146
4000	6293	3144
4001	6295	3142
4002	6296	3141
4003	6297	3139
4004	6298	3137
4005	6299	3135
4006	6301	3134
4007	6302	3132
4008	6303	3130
4009	6304	3128
4010	6306	3127
4011	6307	3125
4012	6308	3123
4013	6309	3121
4014	6310	3120
4015	6312	3118
4016	6313	3116
4017	6314	3114
4018	6315	3113
4019	6316	3111
4020	6318	3109
4021	6319	3107
4022	6320	3106
4023	6321	3104
4024	6323	3102
4025	6324	3100
4026	6325	3099
4027	6326	3097
4028	6328	3095
4029	6329	3093
4030	6330	3092
4031	6331	3090
4032	6332	3088
4033	6334	3086
4034	6335	3085
4035	6336	3083
4036	6337	3081
4037	6339	3080
4038	6340	3078
4039	6341	3076
4040	6342	3074
4041	6343	3073
4042	6344	3071
4043	6346	3069
4044	6347	3067
4045	6348	3065
4046	6349	3064
4047	6350	3062
4048	6352	3060
4049	6353	3058
4050	6354	3057
4051	6355	3055
4052	6356	3053
4053	6357	3051
4054	6359	3050
4055	6360	3048
4056	6361	3046
4057	6362	3044
4058	6363	3043
4059	6365	3041
4060	6366	3039
4061	6367	3038
4062	6369	3036
4063	6370	3034
4064	6371	3033
4065	6373	3031
4066	6374	3029
4067	6376	3028
4068	6377	3026
4069	6378	3024
4070	6379	3023
4071	6381	3021
4072	6382	3019
4073	6383	3018
4074	6385	3016
4075	6386	3014
4076	6387	3012
4077	6388	3011
4078	6389	3009
4079	6391	3007
4080	6392	3005
4081	6393	3004
4082	6394	3002
4083	6395	3000
4084	6397	2998
4085	6398	2997
4086	6399	2995
4087	6401	2993
4088	6402	2992
4089	6404	2990
4090	6405	2988
4091	6406	2987
4092	6408	2985
4093	6409	2983
4094	6410	2982
4095	6412	2980
4096	6413	2979
4097	6414	2977
4098	6416	2975
4099	6417	2973
4100	6418	2972
4101	6419	2970
4102	6420	2968
4103	6422	2966
4104	6423	2965
4105	6424	2963
4106	6425	2961
4107	6427	2960
4108	6428	2958
4109	6429	2956
4110	6430	2954
4111	6431	2953
4112	6433	2951
4113	6434	2949
4114	6435	2948
4115	6436	2946
4116	6438	2944
4117	6439	2942
4118	6440	2941
4119	6441	2939
4120	6443	2937
4121	6444	2936
4122	6445	2934
4123	6446	2932
4124	6447	2930
4125	6449	2929
4126	6450	2927
4127	6451	2925
4128	6452	2923
4129	6453	2922
4130	6454	2920
4131	6456	2918
4132	6457	2917
4133	6458	2915
4134	6459	2913
4135	6461	2911
4136	6462	2910
4137	6463	2908
4138	6464	2906
4139	6465	2904
4140	6467	2903
4141	6468	2901
4142	6469	2899
4143	6470	2898
4144	6472	2896
4145	6473	2894
4146	6474	2893
4147	6475	2891
4148	6477	2889
4149	6478	2887
4150	6479	2886
4151	6480	2884
4152	6481	2882
4153	6483	2881
4154	6484	2879
4155	6485	2877
4156	6486	2875
4157	6487	2874
4158	6489	2872
4159	6490	2870
4160	6491	2868
4161	6492	2867
4162	6493	2865
4163	6495	2863
4164	6496	2862
4165	6497	2860
4166	6498	2858
4167	6499	2856
4168	6501	2855
4169	6502	2853
4170	6503	2851
4171	6505	2850
4172	6506	2848
4173	6507	2846
4174	6508	2845
4175	6510	2843
4176	6511	2841
4177	6512	2840
4178	6514	2838
4179	6515	2836
4180	6516	2835
4181	6518	2833
4182	6519	2831
4183	6520	2830
4184	6521	2828
4185	6523	2826
4186	6524	2825
4187	6525	2823
4188	6526	2821
4189	6527	2819
4190	6528	2818
4191	6530	2816
4192	6531	2814
4193	6533	2813
4194	6534	2811
4195	6535	2809
4196	6536	2808
4197	6538	2806
4198	6539	2804
4199	6540	2803
4200	6541	2801
4201	6543	2799
4202	6544	2798
4203	6546	2796
4204	6547	2794
4205	6548	2793
4206	6549	2791
4207	6551	2789
4208	6552	2788
4209	6553	2786
4210	6554	2784
4211	6555	2783
4212	6557	2781
4213	6558	2779
4214	6559	2777
4215	6560	2776
4216	6561	2774
4217	6563	2772
4218	6564	2771
4219	6565	2769
4220	6567	2767
4221	6568	2766
4222	6569	2764
4223	6570	2762
4224	6572	2761
4225	6573	2759
4226	6574	2757
4227	6575	2755
4228	6577	2754
4229	6578	2752
4230	6579	2750
4231	6580	2749
4232	6582	2747
4233	6583	2745
4234	6584	2744
4235	6585	2742
4236	6586	2740
4237	6588	2739
4238	6589	2737
4239	6590	2735
4240	6591	2734
4241	6593	2732
4242	6594	2730
4243	6595	2728
4244	6596	2727
4245	6597	2725
4246	6598	2723
4247	6600	2722
4248	6601	2720
4249	6602	2718
4250	6603	2716
4251	6604	2715
4252	6606	2713
4253	6607	2711
4254	6608	2710
4255	6609	2708
4256	6611	2706
4257	6612	2705
4258	6613	2703
4259	6614	2701
4260	6615	2700
4261	6617	2698
4262	6618	2696
4263	6619	2694
4264	6620	2693
4265	6621	2691
4266	6623	2689
4267	6624	2688
4268	6625	2686
4269	6626	2684
4270	6627	2683
4271	6628	2681
4272	6630	2679
4273	6631	2677
4274	6632	2676
4275	6633	2674
4276	6635	2673
4277	6636	2671
4278	6637	2669
4279	6639	2668
4280	6640	2666
4281	6641	2664
4282	6642	2662
4283	6643	2661
4284	6645	2659
4285	6646	2657
4286	6647	2656
4287	6648	2654
4288	6649	2652
4289	6650	2651
4290	6652	2649
4291	6653	2647
4292	6655	2646
4293	6656	2644
4294	6657	2642
4295	6659	2641
4296	6660	2639
4297	6661	2638
4298	6663	2636
4299	6664	2634
4300	6665	2633
4301	6667	2631
4302	6668	2629
4303	6670	2628
4304	6671	2626
4305	6672	2625
4306	6674	2623
4307	6675	2621
4308	6676	2620
4309	6677	2618
4310	6679	2616
4311	6680	2615
4312	6682	2613
4313	6683	2612
4314	6685	2610
4315	6686	2608
4316	6687	2607
4317	6688	2605
4318	6690	2603
4319	6691	2602
4320	6692	2600
4321	6694	2598
4322	6695	2597
4323	6696	2595
4324	6698	2594
4325	6699	2592
4326	6700	2590
4327	6701	2589
4328	6702	2587
4329	6704	2585
4330	6705	2584
4331	6706	2582
4332	6707	2580
4333	6708	2578
4334	6710	2577
4335	6711	2575
4336	6712	2573
4337	6713	2572
4338	6714	2570
4339	6716	2568
4340	6717	2567
4341	6718	2565
4342	6719	2563
4343	6720	2562
4344	6722	2560
4345	6723	2558
4346	6724	2557
4347	6725	2555
4348	6726	2553
4349	6728	2552
4350	6729	2550
4351	6730	2548
4352	6732	2547
4353	6733	2545
4354	6734	2543
4355	6735	2542
4356	6737	2540
4357	6738	2538
4358	6739	2537
4359	6740	2535
4360	6742	2533
4361	6743	2532
4362	6744	2530
4363	6745	2528
4364	6747	2527
4365	6748	2525
4366	6749	2523
4367	6750	2522
4368	6751	2520
4369	6752	2518
4370	6754	2517
4371	6755	2515
4372	6756	2513
4373	6757	2512
4374	6759	2510
4375	6760	2508
4376	6761	2507
4377	6763	2505
4378	6764	2504
4379	6765	2502
4380	6766	2500
4381	6768	2499
4382	6769	2497
4383	6770	2495
4384	6771	2494
4385	6773	2492
4386	6774	2490
4387	6775	2489
4388	6776	2487
4389	6778	2485
4390	6779	2484
4391	6780	2482
4392	6781	2480
4393	6782	2479
4394	6783	2477
4395	6785	2475
4396	6786	2474
4397	6787	2472
4398	6789	2470
4399	6790	2469
4400	6791	2467
4401	6793	2466
4402	6794	2464
4403	6795	2462
4404	6797	2461
4405	6798	2459
4406	6799	2457
4407	6801	2456
4408	6802	2454
4409	6804	2453
4410	6805	2451
4411	6810	2451
4412	6812	2449
4413	6814	2448
4414	6816	2447
4415	6818	2445
4416	6820	2444
4417	6822	2443
4418	6834	2445
4419	6836	2443
4420	6838	2442
4421	6840	2440
4422	6842	2439
4423	6844	2438
4424	6846	2436
4425	6849	2435
4426	6852	2434
4427	6854	2433
4428	6855	2431
4429	6857	2430
4430	6858	2428
4431	6860	2427
4432	6861	2425
4433	6863	2424
4434	6865	2422
4435	6867	2421
4436	6870	2420
4437	6872	2418
4438	6874	2417
4439	6876	2416
4440	6878	2414
4441	6880	2413
4442	6881	2411
4443	6883	2410
4444	6885	2408
4445	6886	2406
4446	6887	2405
4447	6889	2403
4448	6890	2402
4449	6892	2400
4450	6893	2399
4451	6895	2397
4452	6896	2395
4453	6898	2394
4454	6899	2392
4455	6901	2391
4456	6902	2389
4457	6904	2388
4458	6905	2386
4459	6907	2385
4460	6909	2383
4461	6910	2382
4462	6912	2380
4463	6914	2379
4464	6915	2377
4465	6917	2376
4466	6919	2374
4467	6920	2372
4468	6921	2371
4469	6923	2369
4470	6924	2368
4471	6926	2366
4472	6927	2364
4473	6929	2363
4474	6930	2361
4475	6932	2360
4476	6933	2358
4477	6935	2357
4478	6936	2355
4479	6938	2354
4480	6939	2352
4481	6941	2350
4482	6942	2349
4483	6944	2347
4484	6945	2346
4485	6946	2344
4486	6948	2342
4487	6949	2341
4488	6950	2339
4489	6952	2338
4490	6953	2336
4491	6954	2334
4492	6956	2333
4493	6957	2331
4494	6959	2329
4495	6960	2328
4496	6961	2326
4497	6963	2325
4498	6964	2323
4499	6965	2321
4500	6967	2320
4501	6969	2318
4502	6970	2317
4503	6972	2315
4504	6973	2314
4505	6975	2312
4506	6976	2311
4507	6978	2309
4508	6979	2308
4509	6981	2306
4510	6983	2305
4511	6984	2303
4512	6986	2301
4513	6987	2300
4514	6989	2298
4515	6990	2297
4516	6992	2295
4517	6993	2293
4518	6994	2292
4519	6995	2290
4520	6997	2289
4521	6998	2287
4522	6999	2285
4523	7000	2284
4524	7001	2282
4525	7003	2280
4526	7004	2279
4527	7005	2277
4528	7006	2275
4529	7008	2274
4530	7009	2272
4531	7010	2270
4532	7011	2269
4533	7012	2267
4534	7014	2265
4535	7015	2264
4536	7016	2262
4537	7017	2260
4538	7018	2259
4539	7020	2257
4540	7021	2255
4541	7022	2254
4542	7023	2252
4543	7024	2250
4544	7026	2249
4545	7027	2247
4546	7029	2246
4547	7030	2244
4548	7031	2242
4549	7032	2241
4550	7033	2239
4551	7035	2237
4552	7036	2236
4553	7037	2234
4554	7038	2232
4555	7040	2231
4556	7041	2229
4557	7042	2228
4558	7043	2226
4559	7045	2224
4560	7046	2223
4561	7047	2221
4562	7048	2219
4563	7050	2218
4564	7051	2216
4565	7052	2214
4566	7053	2213
4567	7054	2211
4568	7056	2209
4569	7057	2208
4570	7058	2206
4571	7059	2205
4572	7060	2203
4573	7062	2201
4574	7063	2200
4575	7064	2198
4576	7065	2196
4577	7067	2195
4578	7068	2193
4579	7069	2191
4580	7070	2190
4581	7072	2188
4582	7073	2186
4583	7074	2185
4584	7075	2183
4585	7077	2182
4586	7078	2180
4587	7079	2178
4588	7080	2177
4589	7082	2175
4590	7083	2173
4591	7084	2172
4592	7085	2170
4593	7087	2169
4594	7088	2167
4595	7090	2165
4596	7091	2164
4597	7092	2162
4598	7094	2161
4599	7095	2159
4600	7097	2157
4601	7098	2156
4602	7099	2154
4603	7101	2153
4604	7102	2151
4605	7103	2149
4606	7105	2148
4607	7106	2146
4608	7107	2145
4609	7108	2143
4610	7110	2141
4611	7111	2140
4612	7112	2138
4613	7114	2136
4614	7115	2135
4615	7116	2133
4616	7117	2132
4617	7119	2130
4618	7120	2128
4619	7121	2127
4620	7123	2125
4621	7124	2124
4622	7125	2122
4623	7126	2120
4624	7128	2119
4625	7129	2117
4626	7131	2116
4627	7132	2114
4628	7133	2112
4629	7135	2111
4630	7136	2109
4631	7137	2107
4632	7138	2106
4633	7140	2104
4634	7141	2103
4635	7142	2101
4636	7143	2099
4637	7145	2098
4638	7146	2096
4639	7147	2094
4640	7148	2093
4641	7150	2091
4642	7151	2090
4643	7152	2088
4644	7153	2086
4645	7155	2085
4646	7156	2083
4647	7157	2081
4648	7158	2080
4649	7160	2078
4650	7161	2077
4651	7162	2075
4652	7164	2073
4653	7165	2072
4654	7166	2070
4655	7167	2069
4656	7169	2067
4657	7170	2065
4658	7171	2064
4659	7172	2062
4660	7174	2060
4661	7175	2059
4662	7176	2057
4663	7177	2056
4664	7179	2054
4665	7180	2052
4666	7181	2051
4667	7182	2049
4668	7184	2048
4669	7185	2046
4670	7186	2044
4671	7188	2043
4672	7189	2041
4673	7190	2040
4674	7192	2038
4675	7193	2036
4676	7194	2035
4677	7195	2033
4678	7197	2031
4679	7198	2030
4680	7199	2028
4681	7200	2027
4682	7202	2025
4683	7203	2023
4684	7204	2022
4685	7206	2020
4686	7207	2019
4687	7208	2017
4688	7209	2015
4689	7211	2014
4690	7212	2012
4691	7213	2010
4692	7214	2009
4693	7216	2007
4694	7217	2006
4695	7218	2004
4696	7219	2002
4697	7221	2001
4698	7222	1999
4699	7224	1998
4700	7225	1996
4701	7226	1994
4702	7228	1993
4703	7229	1991
4704	7230	1990
4705	7231	1988
4706	7232	1986
4707	7234	1985
4708	7235	1983
4709	7236	1982
4710	7238	1980
4711	7239	1978
4712	7240	1977
4713	7241	1975
4714	7243	1974
4715	7244	1972
4716	7245	1970
4717	7246	1969
4718	7248	1967
4719	7249	1965
4720	7250	1964
4721	7252	1962
4722	7253	1961
4723	7255	1959
4724	7256	1958
4725	7257	1956
4726	7258	1954
4727	7260	1953
4728	7261	1951
4729	7262	1950
4730	7263	1948
4731	7265	1946
4732	7266	1945
4733	7268	1943
4734	7269	1942
4735	7270	1940
4736	7271	1938
4737	7272	1937
4738	7274	1935
4739	7275	1933
4740	7276	1932
4741	7277	1930
4742	7278	1929
4743	7280	1927
4744	7281	1925
4745	7282	1924
4746	7284	1922
4747	7285	1921
4748	7286	1919
4749	7288	1917
4750	7289	1916
4751	7290	1914
4752	7291	1913
4753	7292	1911
4754	7293	1909
4755	7294	1908
4756	7296	1906
4757	7297	1904
4758	7298	1903
4759	7299	1901
4760	7301	1900
4761	7302	1898
4762	7303	1896
4763	7304	1895
4764	7305	1893
4765	7307	1891
4766	7308	1890
4767	7309	1888
4768	7310	1887
4769	7311	1885
4770	7313	1883
4771	7314	1882
4772	7315	1880
4773	7316	1878
4774	7317	1877
4775	7319	1875
4776	7320	1874
4777	7321	1872
4778	7322	1870
4779	7323	1869
4780	7324	1867
4781	7326	1866
4782	7327	1864
4783	7328	1862
4784	7329	1861
4785	7330	1859
4786	7332	1857
4787	7333	1856
4788	7334	1854
4789	7335	1853
4790	7337	1851
4791	7338	1849
4792	7339	1848
4793	7340	1846
4794	7341	1845
4795	7343	1843
4796	7344	1841
4797	7345	1840
4798	7346	1838
4799	7347	1836
4800	7349	1835
4801	7350	1833
4802	7351	1832
4803	7352	1830
4804	7353	1828
4805	7355	1827
4806	7356	1825
4807	7357	1824
4808	7359	1822
4809	7360	1820
4810	7361	1819
4811	7362	1817
4812	7363	1816
4813	7364	1814
4814	7366	1812
4815	7367	1811
4816	7368	1809
4817	7369	1807
4818	7370	1806
4819	7372	1804
4820	7373	1803
4821	7374	1801
4822	7376	1800
4823	7377	1798
4824	7379	1796
4825	7380	1795
4826	7381	1793
4827	7382	1792
4828	7384	1790
4829	7385	1789
4830	7386	1787
4831	7388	1785
