iter	RMSE
1506	0.07636432264
1507	0.07635945436
1508	0.07634670066
1509	0.07633937957
1510	0.07632538092
1511	0.07632071687
1512	0.07629242418
1513	0.07628801011
1514	0.07626284753
1515	0.0762581064
1516	0.07623522822
1517	0.07623024344
1518	0.07622529887
1519	0.07621130108
1520	0.07618120252
1521	0.0761584472
1522	0.07612123268
1523	0.07610924587
1524	0.07608522438
1525	0.07606947069
1526	0.07602354837
1527	0.07600783279
1528	0.07598301133
1529	0.07596203123
1530	0.07595778057
1531	0.07593324205
1532	0.07590891078
1533	0.07588495414
1534	0.07586343942
1535	0.0758373123
1536	0.07580790517
1537	0.07578594341
1538	0.07578073503
1539	0.07575604529
1540	0.07573819187
1541	0.07571031047
1542	0.07568494193
1543	0.07566678855
1544	0.07565015422
1545	0.07563238231
1546	0.07561631406
1547	0.07559056992
1548	0.07556639401
1549	0.07553270266
1550	0.07550179893
1551	0.07547796527
1552	0.07545441501
1553	0.07542499846
1554	0.07538950697
1555	0.07536486071
1556	0.07534618171
1557	0.07531842744
1558	0.07529945258
1559	0.07529479441
1560	0.07526578799
1561	0.07523481069
1562	0.07521458515
1563	0.0751755715
1564	0.07515366092
1565	0.07513263773
1566	0.0751209683
1567	0.07509637296
1568	0.07508080074
1569	0.07505920759
1570	0.07504337028
1571	0.07503839888
1572	0.0750117697
1573	0.07499721925
1574	0.07497769786
1575	0.07495796458
1576	0.07495400567
1577	0.07492034099
1578	0.07491641111
1579	0.07488969746
1580	0.07488004095
1581	0.07485430408
1582	0.07482696621
1583	0.07480000776
1584	0.07477381856
1585	0.07475515039
1586	0.07472957387
1587	0.07471043567
1588	0.07468696231
1589	0.07468287414
1590	0.07466554176
1591	0.07464503108
1592	0.07462946085
1593	0.07460816385
1594	0.07460546647
1595	0.07457794036
1596	0.07455452321
1597	0.07452910016
1598	0.07450489986
1599	0.07450007249
1600	0.07448766086
1601	0.07446105371
1602	0.07443242522
1603	0.07441170769
1604	0.07438461951
1605	0.07436324788
1606	0.07434336135
1607	0.07432395599
1608	0.07430854717
1609	0.07428915424
1610	0.07426097149
1611	0.07425735792
1612	0.07423851014
1613	0.07421748955
1614	0.07420105697
1615	0.07416509546
1616	0.07414447686
1617	0.07414182194
1618	0.07412235328
1619	0.07411461281
1620	0.07408299621
1621	0.07405842378
1622	0.0740448731
1623	0.074023269
1624	0.07398879534
1625	0.07397324173
1626	0.07395338087
1627	0.07393631021
1628	0.07390847846
1629	0.07387555423
1630	0.07385151656
1631	0.07383442732
1632	0.07380828195
1633	0.07378830767
1634	0.07374563733
1635	0.07372609236
1636	0.07372178025
1637	0.07370169783
1638	0.07366727899
1639	0.07366262993
1640	0.07363314226
1641	0.07360683813
1642	0.07357961838
1643	0.07357653044
1644	0.07355264492
1645	0.07354841335
1646	0.07352526435
1647	0.07350724456
1648	0.07348976328
1649	0.07348557362
1650	0.07346343836
1651	0.07343379426
1652	0.07341475563
1653	0.07341018579
1654	0.07338468299
1655	0.07336659769
1656	0.07335827613
1657	0.07335071896
1658	0.07332949285
1659	0.07331069841
1660	0.07330350899
1661	0.07330050783
1662	0.07329642157
1663	0.07326828978
1664	0.07326385137
1665	0.07326060195
1666	0.07323138977
1667	0.07321277869
1668	0.07318761475
1669	0.07318363045
1670	0.0731796284
1671	0.07314307807
1672	0.07311971565
1673	0.0731157843
1674	0.07310255894
1675	0.07306428113
1676	0.07305096601
1677	0.07303370902
1678	0.07301556242
1679	0.07300820013
1680	0.07298979661
1681	0.07296536177
1682	0.07294063281
1683	0.07291641315
1684	0.07288803812
1685	0.0728705247
1686	0.07286659346
1687	0.07285057872
1688	0.07283242601
1689	0.07281545923
1690	0.07279679445
1691	0.07279263943
1692	0.0727616375
1693	0.07273713715
1694	0.07273391129
1695	0.07272257537
1696	0.07269410207
1697	0.07265488406
1698	0.07263337882
1699	0.07260927636
1700	0.07258811851
1701	0.07256677242
1702	0.07256156018
1703	0.07254801647
1704	0.07252332964
1705	0.07251664568
1706	0.0725125213
1707	0.07250133459
1708	0.0724878796
1709	0.0724566945
1710	0.07242768802
1711	0.07242528642
1712	0.07242260973
1713	0.07241848366
1714	0.07239079433
1715	0.07238706629
1716	0.07236288172
1717	0.07234141234
1718	0.07233785734
1719	0.0723190344
1720	0.07229028761
1721	0.07227312657
1722	0.07225856773
1723	0.07223348224
1724	0.07222994641
1725	0.07221574875
1726	0.0721927273
1727	0.07216116169
1728	0.07214578301
1729	0.07212691403
1730	0.0720987028
1731	0.07207894355
1732	0.07204744801
1733	0.07202987303
1734	0.07202077072
1735	0.07199938714
1736	0.0719822422
1737	0.0719612191
1738	0.07194554502
1739	0.07192722864
1740	0.07190508841
1741	0.07188520326
1742	0.07184913268
1743	0.0718298852
1744	0.07182322925
1745	0.07180371296
1746	0.07178491229
1747	0.07176880814
1748	0.0717485785
1749	0.07171955462
1750	0.07170193846
1751	0.07168852551
1752	0.0716709089
1753	0.07164685869
1754	0.07163957768
1755	0.07161432843
1756	0.07161162974
1757	0.07159123359
1758	0.07157007893
1759	0.07156642745
1760	0.07154851409
1761	0.0715243338
1762	0.07150537525
1763	0.07147955161
1764	0.07144481072
1765	0.07142199557
1766	0.07140148909
1767	0.07139648498
1768	0.07139299778
1769	0.07138948788
1770	0.07137060837
1771	0.07134436036
1772	0.07132155542
1773	0.07130294119
1774	0.07127524147
1775	0.07124995153
1776	0.07123348863
1777	0.07120995129
1778	0.0711992965
1779	0.0711820078
1780	0.07116442006
1781	0.07113675642
1782	0.07111381699
1783	0.07109878297
1784	0.07109592142
1785	0.07107990817
1786	0.07106942338
1787	0.07104704934
1788	0.07102608365
1789	0.07100723546
1790	0.07099874539
1791	0.07097300171
1792	0.07095432701
1793	0.07092977735
1794	0.07090390564
1795	0.07088070952
1796	0.07086110179
1797	0.07084384377
1798	0.07081976205
1799	0.07078985449
1800	0.07078700875
1801	0.07077403831
1802	0.07075439501
1803	0.07073875957
1804	0.07071823593
1805	0.07069848995
1806	0.07067501819
1807	0.07064723734
1808	0.07062951571
1809	0.07060902979
1810	0.07058831904
1811	0.0705681163
1812	0.07055457829
1813	0.07053661622
1814	0.07052038661
1815	0.07050298112
1816	0.07048185205
1817	0.07046515011
1818	0.07043593097
1819	0.07041784127
1820	0.07041418428
1821	0.07038549983
1822	0.0703588218
1823	0.07034242894
1824	0.07031850389
1825	0.07029874795
1826	0.07028008635
1827	0.07025664549
1828	0.07024086909
1829	0.07021607858
1830	0.07021287367
1831	0.07018610841
1832	0.07015466451
1833	0.07013063782
1834	0.07010968117
1835	0.07008167703
1836	0.07007062395
1837	0.07005307489
1838	0.07003783377
1839	0.070018283
1840	0.07000457751
1841	0.06998970545
1842	0.06996063197
1843	0.06993733615
1844	0.06992339334
1845	0.06989790276
1846	0.06987253503
1847	0.06984494896
1848	0.06981931355
1849	0.069807855
1850	0.06978706689
1851	0.0697837034
1852	0.06976640351
1853	0.06974766795
1854	0.06973026192
1855	0.06972720796
1856	0.06971337062
1857	0.06969863271
1858	0.06967457017
1859	0.06965189404
1860	0.06963492985
1861	0.06961811681
1862	0.06959183348
1863	0.06958872693
1864	0.06956647723
1865	0.06954861046
1866	0.0695237092
1867	0.06950858892
1868	0.069491567
1869	0.06946533344
1870	0.06944640667
1871	0.06942668059
1872	0.06940936269
1873	0.06939069083
1874	0.06936528619
1875	0.06935217972
1876	0.06932852754
1877	0.06930047463
1878	0.06927748605
1879	0.06925271816
1880	0.06923089663
1881	0.06921942806
1882	0.06919193207
1883	0.06918884971
1884	0.06916977491
1885	0.06914678187
1886	0.06912599858
1887	0.06910424505
1888	0.06907935085
1889	0.06906936033
1890	0.06904282045
1891	0.06902557622
1892	0.06899919274
1893	0.06898093876
1894	0.06895226929
1895	0.06892443896
1896	0.06890165702
1897	0.06888867026
1898	0.06886464993
1899	0.06884025318
1900	0.06883719211
1901	0.06881892564
1902	0.0688032523
1903	0.06878703886
1904	0.06875677067
1905	0.06873075135
1906	0.06871718802
1907	0.06869346689
1908	0.06867551508
1909	0.06865353058
1910	0.06863396551
1911	0.06861223438
1912	0.06859970636
1913	0.06858167259
1914	0.06855600775
1915	0.06854139375
1916	0.06852528681
1917	0.06850296036
1918	0.0684847852
1919	0.06846617484
1920	0.06843868876
1921	0.06842723684
1922	0.06841224973
1923	0.06838973891
1924	0.06837418481
1925	0.06836231923
1926	0.06834157748
1927	0.06832938837
1928	0.06831595597
1929	0.0682967256
1930	0.0682692368
1931	0.06824470467
1932	0.06822782925
1933	0.06820371483
1934	0.06818396201
1935	0.06815976072
1936	0.0681440987
1937	0.06811264485
1938	0.06808424055
1939	0.06806400808
1940	0.06804207956
1941	0.06802429597
1942	0.06800678745
1943	0.06799358989
1944	0.06798217854
1945	0.06796286308
1946	0.06795344781
1947	0.06792036682
1948	0.06790730766
1949	0.06788614176
1950	0.06788379968
1951	0.06786751966
1952	0.06786454324
1953	0.06784811636
1954	0.06784516347
1955	0.06782072905
1956	0.06780477456
1957	0.06778151064
1958	0.0677785869
1959	0.06775915728
1960	0.06774486727
1961	0.06773055845
1962	0.06771501331
1963	0.06769647265
1964	0.06768680352
1965	0.06767299004
1966	0.06764405825
1967	0.06762602616
1968	0.06762251984
1969	0.0676062966
1970	0.06758409927
1971	0.06755810637
1972	0.06754024659
1973	0.06751840669
1974	0.06750356997
1975	0.06750074859
1976	0.06748028907
1977	0.06745033309
1978	0.0674290014
1979	0.06741959078
1980	0.06739529001
1981	0.06738341405
1982	0.06737095233
1983	0.06735515464
1984	0.06734018654
1985	0.06732818826
1986	0.06730534803
1987	0.06729282793
1988	0.06727607479
1989	0.06725162079
1990	0.06723591601
1991	0.06721661733
1992	0.0671979283
1993	0.06718108047
1994	0.06715777814
1995	0.06714497953
1996	0.06713039983
1997	0.06710981292
1998	0.06708127991
1999	0.06706612002
2000	0.06704821096
2001	0.06703646659
2002	0.06702053606
2003	0.06700217258
2004	0.06698532556
2005	0.06696977163
2006	0.06694909813
2007	0.06693978955
2008	0.06693731248
2009	0.06693491399
2010	0.06690688934
2011	0.06689349375
2012	0.0668753264
2013	0.06687248021
2014	0.06686131206
2015	0.06684784501
2016	0.06684546321
2017	0.06683213624
2018	0.06681873466
2019	0.06681599779
2020	0.06680125392
2021	0.06678286873
2022	0.06677063194
2023	0.0667633734
2024	0.06674597715
2025	0.06671768138
2026	0.06671505621
2027	0.06669897127
2028	0.0666838577
2029	0.06665843274
2030	0.06664080877
2031	0.06662691401
2032	0.06661119841
2033	0.0665858284
2034	0.06656820403
2035	0.06656601609
2036	0.06653883332
2037	0.06652589544
2038	0.06650749834
2039	0.06650495572
2040	0.06649022603
2041	0.06648748835
2042	0.06646499216
2043	0.066437599
2044	0.06641367014
2045	0.06639321729
2046	0.06636971343
2047	0.06634517397
2048	0.06633038389
2049	0.06632189218
2050	0.06629945898
2051	0.06627916925
2052	0.06627026003
2053	0.06625030013
2054	0.06623765103
2055	0.06623538038
2056	0.06622335049
2057	0.06619995257
2058	0.066197341
2059	0.0661794502
2060	0.06616480649
2061	0.0661451196
2062	0.06612474576
2063	0.06610939518
2064	0.06609168351
2065	0.06607170576
2066	0.06605165562
2067	0.06604185955
2068	0.06602816191
2069	0.06600808359
2070	0.06598113397
2071	0.06597890572
2072	0.06596182057
2073	0.06594208141
2074	0.06592236239
2075	0.06589919177
2076	0.06587101885
2077	0.06584592774
2078	0.06582690139
2079	0.06582469549
2080	0.06581439329
2081	0.06579420258
2082	0.06578345742
2083	0.06576073514
2084	0.06574651097
2085	0.06572572717
2086	0.06572126505
2087	0.06570872753
2088	0.06568578248
2089	0.06566117228
2090	0.06564861356
2091	0.06562527001
2092	0.06561555891
2093	0.06559270937
2094	0.06557437197
2095	0.06555330305
2096	0.06552855148
2097	0.06550850445
2098	0.06549096924
2099	0.06547617447
2100	0.06546377333
2101	0.06543837015
2102	0.06542522748
2103	0.0654100794
2104	0.06539189636
2105	0.06537324275
2106	0.06536078837
2107	0.06534008694
2108	0.0653249959
2109	0.06532281611
2110	0.06530900622
2111	0.06529728484
2112	0.0652768587
2113	0.06525142293
2114	0.06523751284
2115	0.06522613251
2116	0.0652078269
2117	0.06520524477
2118	0.06518675526
2119	0.06515509647
2120	0.06514245027
2121	0.06514031129
2122	0.06511952045
2123	0.06511006453
2124	0.06510751541
2125	0.065104893
2126	0.06507883422
2127	0.06506440851
2128	0.06505042238
2129	0.06503369574
2130	0.06502024655
2131	0.06500090799
2132	0.06498624253
2133	0.06498179923
2134	0.06496292321
2135	0.06495598767
2136	0.06493802639
2137	0.06491939841
2138	0.06491688605
2139	0.06489626685
2140	0.06488031806
2141	0.06485999778
2142	0.06483728671
2143	0.06481844116
2144	0.06480089009
2145	0.06477637179
2146	0.06475673129
2147	0.06474599839
2148	0.0647280186
2149	0.06472280256
2150	0.06470138066
2151	0.06468744401
2152	0.06467650796
2153	0.06466158657
2154	0.0646471263
2155	0.06462724452
2156	0.0646060547
2157	0.06458326184
2158	0.06455744704
2159	0.06454886904
2160	0.06452844254
2161	0.06451302449
2162	0.0644878059
2163	0.06446403793
2164	0.06443478205
2165	0.06442386154
2166	0.06440616459
2167	0.06439780307
2168	0.06438116762
2169	0.06435998622
2170	0.06435332679
2171	0.06433720369
2172	0.06431668988
2173	0.06430457028
2174	0.06428875049
2175	0.06427076823
2176	0.06425008144
2177	0.06422808749
2178	0.06421695791
2179	0.06421448369
2180	0.06419556667
2181	0.06417130433
2182	0.06415761199
2183	0.06413966218
2184	0.06412211048
2185	0.06410168292
2186	0.06408283377
2187	0.06406867985
2188	0.06406039501
2189	0.0640395664
2190	0.06402004878
2191	0.0639954837
2192	0.06397719563
2193	0.06395570916
2194	0.06393166832
2195	0.06392070518
2196	0.06389873441
2197	0.06388283272
2198	0.06386299409
2199	0.06385079288
2200	0.06383594998
2201	0.06381754072
2202	0.06379055485
2203	0.06377005306
2204	0.06375725802
2205	0.06373984427
2206	0.06371917853
2207	0.06370786654
2208	0.06368655908
2209	0.06368436533
2210	0.06366808499
2211	0.06364651862
2212	0.06364402475
2213	0.06362382768
2214	0.06361397097
2215	0.06359601955
2216	0.06357729135
2217	0.06355657761
2218	0.06354271873
2219	0.063526364
2220	0.0635086375
2221	0.06350650537
2222	0.06348566987
2223	0.06347321936
2224	0.06345768414
2225	0.06344042183
2226	0.06342235705
2227	0.06340231203
2228	0.063400652
2229	0.06337795852
2230	0.06335417725
2231	0.06333675015
2232	0.06331734571
2233	0.06329814499
2234	0.06328630804
2235	0.06327100966
2236	0.06324925139
2237	0.06323186898
2238	0.06321420693
2239	0.06319804041
2240	0.06318621203
2241	0.06316681003
2242	0.06315140883
2243	0.06313493123
2244	0.06311033066
2245	0.06309718198
2246	0.06309513618
2247	0.06308029045
2248	0.06306651257
2249	0.06305330985
2250	0.06303896869
2251	0.06302240555
2252	0.06301275422
2253	0.06299197419
2254	0.06296981246
2255	0.0629612379
2256	0.06293512556
2257	0.06291745247
2258	0.06289644427
2259	0.0628769068
2260	0.06285576642
2261	0.06283695191
2262	0.06282943893
2263	0.06280841355
2264	0.06279202358
2265	0.06277434922
2266	0.06277197658
2267	0.06275527785
2268	0.06273278425
2269	0.06272117523
2270	0.06271476702
2271	0.06269988919
2272	0.0626898468
2273	0.0626786022
2274	0.06266592572
2275	0.06264998377
2276	0.06262651726
2277	0.06261495478
2278	0.06261081458
2279	0.06260325771
2280	0.06259959363
2281	0.06257979541
2282	0.06256145261
2283	0.0625392291
2284	0.06251353268
2285	0.06249028735
2286	0.06248829162
2287	0.06246936046
2288	0.06245129254
2289	0.06244182685
2290	0.06241960599
2291	0.06241741359
2292	0.06240279597
2293	0.06240076682
2294	0.06238638873
2295	0.06237479555
2296	0.06235394574
2297	0.06235003067
2298	0.06233833986
2299	0.06232643526
2300	0.06230326308
2301	0.0622800287
2302	0.06227226285
2303	0.06225947621
2304	0.06225720807
2305	0.06223474212
2306	0.06221654808
2307	0.06219641933
2308	0.06218823702
2309	0.06218122814
2310	0.0621619513
2311	0.06214512273
2312	0.06211065979
2313	0.06210838164
2314	0.0620842098
2315	0.06206981126
2316	0.06205653975
2317	0.062045563
2318	0.06203012151
2319	0.0620155331
2320	0.06200202013
2321	0.06200024555
2322	0.06198894908
2323	0.06197015728
2324	0.06195681671
2325	0.06194217635
2326	0.06192578709
2327	0.06191454327
2328	0.06190737004
2329	0.06189672571
2330	0.06188517587
2331	0.06188320128
2332	0.06187022869
2333	0.06185430581
2334	0.06185199003
2335	0.0618410585
2336	0.06183887015
2337	0.06182394834
2338	0.06180371476
2339	0.06178350975
2340	0.0617602303
2341	0.06173275124
2342	0.0617149047
2343	0.06170617076
2344	0.06168923117
2345	0.06167146339
2346	0.06165600841
2347	0.06163639777
2348	0.0616240461
2349	0.06161079934
2350	0.06159583837
2351	0.06157824254
2352	0.06156029749
2353	0.06153871426
2354	0.06152532485
2355	0.06151173663
2356	0.06149557739
2357	0.06147286948
2358	0.06147100634
2359	0.06145381438
2360	0.0614521514
2361	0.0614506462
2362	0.06143832188
2363	0.06142864638
2364	0.06141525772
2365	0.06140622564
2366	0.06139843612
2367	0.06138006653
2368	0.06135872486
2369	0.06133754406
2370	0.06133577444
2371	0.0613338461
2372	0.06131833445
2373	0.06129938025
2374	0.06128563993
2375	0.06126519522
2376	0.06126319524
2377	0.06123535887
2378	0.06121744989
2379	0.06120992617
2380	0.06118706253
2381	0.06117036791
2382	0.06115091051
2383	0.06112476048
2384	0.06111090326
2385	0.06110309221
2386	0.0611015851
2387	0.06108136183
2388	0.0610565338
2389	0.06103954511
2390	0.06101701505
2391	0.0610051526
2392	0.06098861886
2393	0.06097139406
2394	0.06095566283
2395	0.06095408947
2396	0.06095089962
2397	0.06094880237
2398	0.06092560615
2399	0.06092372319
2400	0.06090926767
2401	0.06090719382
2402	0.06088914628
2403	0.06087009089
2404	0.06085611192
2405	0.06085406216
2406	0.06083387344
2407	0.06081615592
2408	0.06079920207
2409	0.06077631695
2410	0.06074995888
2411	0.06073245678
2412	0.06071819282
2413	0.06071634597
2414	0.0606984968
2415	0.06069014012
2416	0.06067789073
2417	0.06066544322
2418	0.06065289227
2419	0.0606391925
2420	0.06062952414
2421	0.06061745471
2422	0.06060267237
2423	0.06058704445
2424	0.06056793684
2425	0.06054638772
2426	0.06053649669
2427	0.06052691278
2428	0.06050802455
2429	0.06050620819
2430	0.06048999388
2431	0.06047359857
2432	0.06045123984
2433	0.06043586807
2434	0.06042404225
2435	0.06042221919
2436	0.06041536467
2437	0.06039372011
2438	0.06037764144
2439	0.06034682621
2440	0.06033238226
2441	0.06031118387
2442	0.06029357436
2443	0.06028440372
2444	0.0602671937
2445	0.06024540909
2446	0.06024131702
2447	0.06023930655
2448	0.06022658757
2449	0.06021065043
2450	0.06020177594
2451	0.06020004731
2452	0.06017670423
2453	0.06016493064
2454	0.06014377558
2455	0.06012855988
2456	0.06010900112
2457	0.06008704618
2458	0.06007653701
2459	0.06005781803
2460	0.06002573053
2461	0.06002374344
2462	0.06001147009
2463	0.05999872509
2464	0.05998634819
2465	0.05998437683
2466	0.05996588681
2467	0.05995510683
2468	0.05993303579
2469	0.05992589749
2470	0.05990022508
2471	0.05989844994
2472	0.05988639715
2473	0.05987708191
2474	0.05986527146
2475	0.05984467689
2476	0.05983782258
2477	0.05983037948
2478	0.05981539369
2479	0.05979536853
2480	0.05979033346
2481	0.059788579
2482	0.05977153364
2483	0.05975518817
2484	0.05973380276
2485	0.05971849869
2486	0.05970369373
2487	0.05968855821
2488	0.05967271869
2489	0.05965526985
2490	0.05963923981
2491	0.05962283291
2492	0.05961002561
2493	0.05959418412
2494	0.05958975859
2495	0.05957374859
2496	0.05956169698
2497	0.05955114484
2498	0.05952751397
2499	0.0595108303
2500	0.05948543476
2501	0.05947271203
2502	0.05945711006
2503	0.05944114411
2504	0.05943922821
2505	0.05942701408
2506	0.05941350507
2507	0.05940450518
2508	0.05939125509
2509	0.05938965428
2510	0.05937435957
2511	0.0593724656
2512	0.05936948173
2513	0.05935096105
2514	0.05933316307
2515	0.05932696981
2516	0.05931461366
2517	0.05929808574
2518	0.05928441076
2519	0.05927286065
2520	0.05925232106
2521	0.05925036084
2522	0.05923540496
2523	0.05923383307
2524	0.05923198177
2525	0.05921536918
2526	0.05919698059
2527	0.05918130359
2528	0.05916978001
2529	0.05915743732
2530	0.05915573564
2531	0.05915131498
2532	0.05913498659
2533	0.05912540745
2534	0.05910678052
2535	0.05909142879
2536	0.05906892782
2537	0.0590550859
2538	0.05903864549
2539	0.05901906043
2540	0.05900572001
2541	0.05899578106
2542	0.0589717182
2543	0.0589624017
2544	0.05894866397
2545	0.05893304341
2546	0.05891788057
2547	0.05889959702
2548	0.05888538474
2549	0.05886837458
2550	0.05886175361
2551	0.05884281387
2552	0.05883105728
2553	0.05882048094
2554	0.05881381706
2555	0.05880452884
2556	0.05878818744
2557	0.05877318581
2558	0.05875475997
2559	0.05873875205
2560	0.05872716014
2561	0.05871858629
2562	0.05870727169
2563	0.05869149269
2564	0.05866659429
2565	0.05865721308
2566	0.05863851666
2567	0.05863687925
2568	0.05861946686
2569	0.05860991721
2570	0.05860200736
2571	0.05858727821
2572	0.0585758427
2573	0.05855170381
2574	0.0585382837
2575	0.05850734908
2576	0.05849012223
2577	0.05848830292
2578	0.05847474268
2579	0.05845522563
2580	0.05843668768
2581	0.05843505198
2582	0.05842586188
2583	0.0584152346
2584	0.05839309149
2585	0.05838363373
2586	0.05837362216
2587	0.05835670423
2588	0.05833143923
2589	0.05831630596
2590	0.05830985554
2591	0.05830804753
2592	0.05830596341
2593	0.05828398172
2594	0.05826854381
2595	0.05824330147
2596	0.05822886159
2597	0.05821267095
2598	0.05820111719
2599	0.05817735251
2600	0.0581595864
2601	0.05814658631
2602	0.05812946709
2603	0.05811461794
2604	0.0581019889
2605	0.05809323252
2606	0.05807295715
2607	0.05806067094
2608	0.0580520425
2609	0.05804515428
2610	0.05803309446
2611	0.05801840895
2612	0.05800389572
2613	0.05798442417
2614	0.0579684173
2615	0.05795471429
2616	0.05793902808
2617	0.05792143442
2618	0.05791048516
2619	0.05789826704
2620	0.05788416283
2621	0.05786538131
2622	0.05785206579
2623	0.0578284906
2624	0.05781753822
2625	0.05781536567
2626	0.05780008464
2627	0.05778666986
2628	0.05776952639
2629	0.05775180097
2630	0.05775010989
2631	0.05774837415
2632	0.05773531366
2633	0.05771863535
2634	0.05770596869
2635	0.05769662351
2636	0.05768146698
2637	0.05767144561
2638	0.05766148562
2639	0.05764781184
2640	0.05764603426
2641	0.05762419229
2642	0.05761396134
2643	0.05759914565
2644	0.05758568635
2645	0.05756485218
2646	0.0575563687
2647	0.05754460435
2648	0.05752819478
2649	0.05751794016
2650	0.05750706799
2651	0.05748822464
2652	0.05747605336
2653	0.05745936027
2654	0.05744653088
2655	0.05744476419
2656	0.05742853269
2657	0.05741562708
2658	0.05740630835
2659	0.05739107423
2660	0.0573734062
2661	0.05735232664
2662	0.05733068881
2663	0.05731712955
2664	0.05729237651
2665	0.05727109875
2666	0.05726322519
2667	0.05724990902
2668	0.05723845395
2669	0.05721649853
2670	0.0572041687
2671	0.05720269658
2672	0.05718449882
2673	0.05717006229
2674	0.0571552242
2675	0.05714334089
2676	0.05713505622
2677	0.05711136651
2678	0.0570951521
2679	0.0570775955
2680	0.05706132057
2681	0.05704521631
2682	0.05702942545
2683	0.0570204411
2684	0.05700584402
2685	0.05699118928
2686	0.05697320523
2687	0.05694918982
2688	0.05693234645
2689	0.05691357384
2690	0.05690679836
2691	0.05689787978
2692	0.05687998288
2693	0.05687379837
2694	0.05685916926
2695	0.05684322106
2696	0.05683192408
2697	0.05682123068
2698	0.05680768919
2699	0.05679170049
2700	0.05678203036
2701	0.05676350051
2702	0.05674999341
2703	0.05674289322
2704	0.056723419
2705	0.05671059947
2706	0.05669553734
2707	0.05667943057
2708	0.05666450826
2709	0.05665532077
2710	0.05664664727
2711	0.05663743591
2712	0.05663297583
2713	0.0566127545
2714	0.05660654411
2715	0.05660461756
2716	0.05659450979
2717	0.05657666522
2718	0.05656353661
2719	0.05655362246
2720	0.05653372289
2721	0.05652699639
2722	0.05651178704
2723	0.05650145363
2724	0.05648354006
2725	0.05646828904
2726	0.05645310098
2727	0.05643941633
2728	0.05642025565
2729	0.05640411694
2730	0.05639222553
2731	0.05637746199
2732	0.05636554976
2733	0.05634797241
2734	0.05633547444
2735	0.05630746085
2736	0.05629218842
2737	0.05626836071
2738	0.05626309334
2739	0.05623951957
2740	0.05622138623
2741	0.05621011192
2742	0.05619152307
2743	0.05618330597
2744	0.05616601527
2745	0.05615125743
2746	0.05613864724
2747	0.05613706554
2748	0.05612289392
2749	0.05609638291
2750	0.05607865428
2751	0.05606685037
2752	0.05605243108
2753	0.05603397049
2754	0.05602311853
2755	0.05599566245
2756	0.05599419487
2757	0.05598119164
2758	0.05596871968
2759	0.05596157598
2760	0.05594328759
2761	0.05594172806
2762	0.05592702681
2763	0.05591445097
2764	0.0558982458
2765	0.05589690121
2766	0.05588291016
2767	0.05585927511
2768	0.05584412768
2769	0.0558349995
2770	0.05582656379
2771	0.05581087877
2772	0.05580946935
2773	0.05579525287
2774	0.05577896177
2775	0.05576212203
2776	0.05576066702
2777	0.0557592309
2778	0.05573689107
2779	0.05572791027
2780	0.05571515913
2781	0.05569838718
2782	0.05567951022
2783	0.05566422086
2784	0.05565204572
2785	0.05563968779
2786	0.05563839787
2787	0.05562390527
2788	0.05560997138
2789	0.05559812577
2790	0.05558439841
2791	0.0555735195
2792	0.05555524961
2793	0.05554616881
2794	0.05553204095
2795	0.05552264308
2796	0.05552118908
2797	0.05550606119
2798	0.05549932191
2799	0.05548649807
2800	0.05548522036
2801	0.05546822929
2802	0.05544445943
2803	0.05542225234
2804	0.05540752892
2805	0.05539546566
2806	0.05537647432
2807	0.05536162547
2808	0.05535168404
2809	0.05533863315
2810	0.05532338186
2811	0.0553138384
2812	0.05530662339
2813	0.05530503489
2814	0.05530368908
2815	0.05530188689
2816	0.05530060732
2817	0.05528334192
2818	0.05527072611
2819	0.05525999941
2820	0.05525873051
2821	0.05524380925
2822	0.05523622063
2823	0.05522369015
2824	0.05520597739
2825	0.05520456635
2826	0.05520312051
2827	0.05519767056
2828	0.05517926255
2829	0.05515945098
2830	0.05514017956
2831	0.05512764844
2832	0.05512008937
2833	0.05510823322
2834	0.05509401138
2835	0.05507294289
2836	0.05505533636
2837	0.05504288299
2838	0.0550305102
2839	0.05501857345
2840	0.05500301423
2841	0.05500176849
2842	0.05497994217
2843	0.05496783776
2844	0.05496051112
2845	0.05494651968
2846	0.05492515023
2847	0.05491154236
2848	0.05490187168
2849	0.05490053814
2850	0.05488675335
2851	0.05488552681
2852	0.05487195154
2853	0.05487079992
2854	0.05485250909
2855	0.05483791237
2856	0.05482716566
2857	0.05481045092
2858	0.05479477524
2859	0.05478546297
2860	0.05477291453
2861	0.05476100895
2862	0.05475021022
2863	0.05473970104
2864	0.05472124753
2865	0.05471699219
2866	0.05471600195
2867	0.0547145905
2868	0.05469701158
2869	0.05467869576
2870	0.054673202
2871	0.0546589042
2872	0.05464009896
2873	0.05462839599
2874	0.05461558754
2875	0.0546039849
2876	0.05459337888
2877	0.05458201529
2878	0.05456794579
2879	0.05456154323
2880	0.05454971676
2881	0.05453637226
2882	0.05452056838
2883	0.05450268227
2884	0.05448738226
2885	0.05447804243
2886	0.05447643005
2887	0.0544626719
2888	0.0544493213
2889	0.05443991396
2890	0.05442195173
2891	0.05442035472
2892	0.05440723419
2893	0.05439900102
2894	0.05438855013
2895	0.05437484248
2896	0.05437334931
2897	0.05435648079
2898	0.05434588274
2899	0.05433711094
2900	0.05432479062
2901	0.05431927759
2902	0.05430887855
2903	0.05429132939
2904	0.05428244106
2905	0.05427004193
